OBJECTID,aadt_type,priority,sh_sa_ir,faadt,fedfunccls,fed_urbrur,capacity,jurisdictn,link_id,nhs_status,num_lanes,offic_mile,prim_bmp,prirtecode,prim_emp,prirtename,segment_id,speed_lim,speedsrc,st_urbrur,strtname,townname,towncode,cntyname,cnty_no,surfc_type,dot_region,dot_regi_1,Shape_Leng,x,y,Damage_Status,Match_Type,Matched_Damage_OBJECTID,Dist_to_Damage_m,Z_Min,Z_Max,Z_Mean,Length3D,Min_Slope,Max_Slope,Avg_Slope,Shape_Length,Distance_to_Coast_m,Nearest_Gauge,Max_Height,Return_Period,Nearest_Wave_Gauge,Max_WVHT,Max_Dir,Avg_WVHT,Avg_Dir,Nearest_Wind_Gauge,Max_WSPD,Max_WSPD_Dir,Avg_WSPD,Avg_WSPD_Dir,Nearest_Precip_Gauge,Precipitation,Rel_Elev_Min,Rel_Elev_Mean,Rel_Elev_Max,Structure
27461,E,4,SA-002,2522,Major Collector,Rural,1800,State aid,3118970,Fed aid non-NHS,2,Y,1.6,0024X,1.72,ST RTE 24,29140,30,Posted,Rural,HARPSWELL ISLANDS RD,Harpswell,5110,Cumberland,5,Flexible,1,Southern,259.0310406,-69.98389104,43.7534988,No Damage,Control,200201,89.97324214,20,28,24.28234628,,0,80.14719461,3.694110884,259.0310406,128.02828247192167,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,1.81,17.16536,25.16536,21.44770628,Cross Culvert
46470,E,4,SA-002,2314,Major Collector,Rural,1800,State aid,3106183,Fed aid non-NHS,2,Y,1.51,0024X,1.6,ST RTE 24,63526,30,Posted,Rural,HARPSWELL ISLANDS RD,Harpswell,5110,Cumberland,5,Flexible,1,Southern,194.0935954,-69.98474956,43.75173596,No Damage,Control,200201,133.9368876,13,20,16.46114454,,0,85.07002236,4.137855542,194.0935954,102.20079987416564,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,1.81,10.16536,17.16536,13.62650454,Cross Culvert
97783,E,5,IR-0504223,71,Local,Rural,1000,Townway,190079,Non-fed aid non-NHS,2,Y,0,504223,0.03,RD INV 05 04223,94573,,Unposted,Rural,LOWER GRASSY RD,Harpswell,5110,Cumberland,5,Gravel,1,Southern,75.25533792,-69.98330458,43.75395638,No Damage,Control,200201,144.4445705,26,28,27.3387229,,0,82.72691883,3.203702932,75.25533792,142.4552190754093,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,1.81,23.16536,25.16536,24.5040829,No Structure
201268,A,4,SA-002,2266,Major Collector,Rural,1800,State aid,3942537,Fed aid non-NHS,2,Y,1.5,0024X,1.51,ST RTE 24,42671,30,Posted,Rural,HARPSWELL ISLANDS RD,Harpswell,5110,Cumberland,5,Flexible,1,Southern,21.68517386,-69.98528387,43.75135648,No Damage,Control,200201,193.6782382,12,13,12.34925412,,0,57.25936038,5.167196517,21.68517386,99.33368947779698,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,1.81,9.16536,10.16536,9.51461412,No Structure
200203,E,5,IR-0501355,48,Local,Rural,1000,Townway,5085132,Non-fed aid non-NHS,2,Y,0,501355,0.06,RD INV 05 01355,83416,,Unposted,Rural,MERRITT HOUSE RD,Harpswell,5110,Cumberland,5,Flexible,1,Southern,125.3400563,-69.98556198,43.75152994,No Damage,Control,200201,195.3463677,5,13,7.740159959,,0,89.15129979,7.385414528,125.3400563,74.88759194733558,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,1.81,2.16536,10.16536,4.905519959,No Structure
132538,E,5,IR-0501353,59,Local,Rural,1000,Townway,186461,Non-fed aid non-NHS,2,Y,0.01,501353,0.2,RD INV 05 01353,44259,25,Posted,Rural,LOWELLS COVE RD,Harpswell,5110,Cumberland,5,Flexible,1,Southern,416.1193486,-69.97552337,43.75993124,Damage,Damage,132538,,3,11,5.377749635,,0,97.71026156,3.864189735,416.1193486,7.946991713644693,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,1.81,0.16536,8.16536,2.543109635,No Structure
132539,E,5,IR-0501353,176,Local,Rural,1000,Townway,186462,Non-fed aid non-NHS,2,Y,0,501353,0.01,RD INV 05 01353,39399,25,Posted,Rural,LOWELLS COVE RD,Harpswell,5110,Cumberland,5,Flexible,1,Southern,27.73656885,-69.97662695,43.76058057,No Damage,Control,132538,114.315623,11,12,11.86002691,,0,66.2484558,4.112889875,27.73656886,106.15198258782912,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,1.81,8.16536,9.16536,9.02538691,No Structure
200206,E,5,IR-0501367,117,Local,Rural,1000,Townway,5085134,Non-fed aid non-NHS,2,Y,0,501367,0.163,RD INV 05 01367,77544,,Unposted,Rural,LITTLE ISLAND RD,Harpswell,5110,Cumberland,5,Flexible,1,Southern,354.9296185,-69.97698291,43.75975976,No Damage,Control,132538,118.7564127,4,11,8.965240747,,0,93.32517241,2.968322682,354.9296185,81.80891011396878,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,1.81,1.16536,8.16536,6.130600747,No Structure
132540,E,5,IR-0504227,39,Local,Rural,1000,Townway,186465,Non-fed aid non-NHS,2,Y,0,504227,0.13,RD INV 05 04227,68352,,Unposted,Rural,LOWER RD,Harpswell,5110,Cumberland,5,Flexible,1,Southern,301.7262281,-69.97336318,43.7598284,No Damage,Control,132538,173.8612168,5,6.0047,5.209432921,,0,74.31260428,1.153300839,301.7262281,7.440530753,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,1.81,2.16536,3.17006,2.374792921,No Structure
94273,E,4,SA-002,2414,Major Collector,Rural,1800,State aid,3123952,Fed aid non-NHS,2,Y,2.3,0024X,2.5,ST RTE 24,42008,30,Posted,Rural,HARPSWELL ISLANDS RD,Harpswell,5110,Cumberland,5,Flexible,1,Southern,447.5243877,-69.97614427,43.76160963,No Damage,Control,132538,193.1749685,12,18,15.41763281,,0,92.08233338,3.90668854,447.5243877,63.51146014767768,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,1.81,9.16536,15.16536,12.58299281,Cross Culvert
132541,E,5,IR-0501353,146,Local,Rural,1000,Townway,186466,Non-fed aid non-NHS,2,Y,0.2,501353,0.27,RD INV 05 01353,5474,,Unposted,Rural,LOWELLS COVE RD,Harpswell,5110,Cumberland,5,Flexible,1,Southern,148.406821,-69.97324559,43.76071173,No Damage,Control,132538,202.470255,3,6,4.146206873,,0,75.66442529,6.732325211,148.406821,9.491558856106264,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,1.81,0.16536,3.16536,1.311566873,No Structure
200205,E,5,IR-0501367,117,Local,Rural,1000,Townway,5085134,Non-fed aid non-NHS,2,Y,0.163,501367,0.22,RD INV 05 01367,17886,,Unposted,Rural,LITTLE ISLAND RD,Harpswell,5110,Cumberland,5,Unimproved,1,Southern,124.1130027,-69.97733757,43.75809031,Damage,Damage,200205,,3,4,3.32426078,,0,65.20572856,2.163019034,124.1130027,4.397550679250006,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,1.81,0.16536,1.16536,0.48962078,No Structure
200206,E,5,IR-0501367,117,Local,Rural,1000,Townway,5085134,Non-fed aid non-NHS,2,Y,0,501367,0.163,RD INV 05 01367,77544,,Unposted,Rural,LITTLE ISLAND RD,Harpswell,5110,Cumberland,5,Flexible,1,Southern,354.9296185,-69.97698291,43.75975976,No Damage,Control,200205,187.8068449,4,11,8.965240747,,0,93.32517241,2.968322682,354.9296185,81.80891011396878,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,1.81,1.16536,8.16536,6.130600747,No Structure
94012,E,4,SA-002,2275,Major Collector,Rural,1800,State aid,3123951,Fed aid non-NHS,2,Y,2.03,0024X,2.3,ST RTE 24,34165,30,Posted,Rural,HARPSWELL ISLANDS RD,Harpswell,5110,Cumberland,5,Flexible,1,Southern,604.754321,-69.97941753,43.75911843,No Damage,Control,200205,202.4191262,11,20,13.74146321,,0,80.41683264,1.873271671,604.754321,113.70501275980378,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,1.81,8.16536,17.16536,10.90682321,Cross Culvert
93960,E,4,SA-002,2196,Major Collector,Rural,1800,State aid,3131587,Fed aid non-NHS,2,Y,2,0024X,2.03,ST RTE 24,86408,30,Posted,Rural,HARPSWELL ISLANDS RD,Harpswell,5110,Cumberland,5,Flexible,1,Southern,69.361037,-69.98074873,43.75787209,No Damage,Control,200205,275.031267,20,21,20.38989289,,0,62.31063168,1.904071564,69.361037,122.91155353053816,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,1.81,17.16536,18.16536,17.55525289,No Structure
132539,E,5,IR-0501353,176,Local,Rural,1000,Townway,186462,Non-fed aid non-NHS,2,Y,0,501353,0.01,RD INV 05 01353,39399,25,Posted,Rural,LOWELLS COVE RD,Harpswell,5110,Cumberland,5,Flexible,1,Southern,27.73656885,-69.97662695,43.76058057,No Damage,Control,200205,282.7242593,11,12,11.86002691,,0,66.2484558,4.112889875,27.73656886,106.15198258782912,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,1.81,8.16536,9.16536,9.02538691,No Structure
93962,E,4,SA-002,2196,Major Collector,Rural,1800,State aid,3131587,Fed aid non-NHS,2,Y,1.97,0024X,2,ST RTE 24,94782,30,Posted,Rural,HARPSWELL ISLANDS RD,Harpswell,5110,Cumberland,5,Flexible,1,Southern,69.84874192,-69.98113438,43.75751716,No Damage,Control,200205,311.5209939,21,22,21.24459473,,0,64.05496281,1.610952033,69.84874192,124.98164458215196,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,1.81,18.16536,19.16536,18.40995473,No Structure
116183,E,5,IR-0501458,108,Local,Rural,1000,Townway,5095366,Non-fed aid non-NHS,2,Y,0.4,501458,0.67,RD INV 05 01458,2818,,Unposted,Rural,SAGE RD,Harpswell,5110,Cumberland,5,Unimproved,1,Southern,599.2430762,-69.90717317,43.80209741,Damage,Damage,116183,,7.9872,13,9.902761696,,0,93.35233449,2.094405519,599.2430762,133.98535565144758,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,1.81,5.15256,10.16536,7.068121696,No Structure
116184,E,5,IR-0501458,108,Local,Rural,1000,Townway,5095366,Non-fed aid non-NHS,2,Y,0.39,501458,0.4,RD INV 05 01458,30124,,Unposted,Rural,SAGE RD,Harpswell,5110,Cumberland,5,Gravel,1,Southern,22.27233546,-69.90807483,43.80333467,No Damage,Control,116183,155.4460309,13,14,13.91070075,,0,58.59958787,5.05732579,22.27233546,268.6970641,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,1.81,10.16536,11.16536,11.07606075,No Structure
132545,A,5,IR-0500397,150,Local,Rural,1000,Townway,186480,Non-fed aid non-NHS,2,Y,0.68,500397,0.91,RD INV 05 00397,40078,25,Posted,Rural,BETHEL POINT RD,Harpswell,5110,Cumberland,5,Flexible,1,Southern,522.5435717,-69.90497503,43.80054524,No Damage,Control,116183,246.797582,3,11,5.222489594,,0,88.94116628,2.036487576,522.5435717,7.395045441496232,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,1.81,0.16536,8.16536,2.387849594,Bridge
116182,E,5,IR-0501458,108,Local,Rural,1000,Townway,5095364,Non-fed aid non-NHS,2,Y,0,501458,0.39,RD INV 05 01458,34637,,Unposted,Rural,NATRIMAC POINT RD,Harpswell,5110,Cumberland,5,Gravel,1,Southern,876.8479323,-69.91243509,43.80303271,No Damage,Control,116183,434.9011283,12.5393,20,15.32681401,,0,99.95532475,4.176601285,815.7896281,256.7139676598962,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,1.81,9.70466,17.16536,12.49217401,No Structure
132590,A,5,IR-0500397,270,Local,Rural,1000,Townway,186485,Non-fed aid non-NHS,2,Y,0.91,500397,1.63,RD INV 05 00397,62454,25,Posted,Rural,BETHEL POINT RD,Harpswell,5110,Cumberland,5,Flexible,1,Southern,1594.882432,-69.90097149,43.80539942,No Damage,Control,116183,618.4723368,9.1365,24,14.41730462,,0,96.48539874,4.049241706,1594.882432,123.94153439927268,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,1.81,6.30186,21.16536,11.58266462,No Structure
116181,E,5,IR-0500397,150,Local,Rural,1000,Townway,5095363,Non-fed aid non-NHS,2,Y,0,500397,0.68,RD INV 05 00397,87022,25,Posted,Rural,BETHEL POINT RD,Harpswell,5110,Cumberland,5,Flexible,1,Southern,1524.471932,-69.91014191,43.79413029,No Damage,Control,116183,917.3853255,1,6,4.518720739,,0,91.90891843,1.779926793,1524.471932,7.689322539995461,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,1.81,-1.83464,3.16536,1.684080739,No Structure
162133,E,5,IR-3209258,79,Local,Urban,1000,Townway,193301,Non-fed aid non-NHS,2,Y,0,3209258,0.3,RD INV 3209258,7425,,Unposted,Urban,SEASHORE AV,Portland,5170,Cumberland,5,Flexible,1,Southern,665.5192398,-70.19007027,43.65260486,Damage,Damage,162133,,3,7,4.460264416,,0,89.97091804,1.715349345,665.5192398,15.209095400806977,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,2.87,0.16536,4.16536,1.625624416,No Structure
60135,E,5,IR-0560919,34,Local,Urban,1000,Townway,5080794,Non-fed aid non-NHS,2,Y,0.19,560919,0.28,RD INV 05 60919,99846,,Unposted,Urban,MAPLE ST,Portland,5170,Cumberland,5,Flexible,1,Southern,204.6673306,-70.19081625,43.65330451,No Damage,Control,162133,98.25703568,7,12,9.843037408,,0,76.32853706,2.956770999,204.6673306,95.25557108164988,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,2.87,4.16536,9.16536,7.008397408,No Structure
162132,E,5,IR-0560919,45,Local,Urban,1000,Townway,193298,Non-fed aid non-NHS,2,Y,0.12,560919,0.19,RD INV 05 60919,40764,,Unposted,Urban,MAPLE ST,Portland,5170,Cumberland,5,Flexible,1,Southern,160.7566943,-70.19238243,43.65324882,No Damage,Control,162133,199.3266726,7,8,7.924944297,,0,58.39120464,0.679887274,160.7566943,105.27312889732934,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,2.87,4.16536,5.16536,5.090304297,No Structure
60136,E,5,IR-0560934,34,Local,Urban,1000,Townway,5080795,Non-fed aid non-NHS,2,Y,0.07,560934,0.14,RD INV 05 60934,89748,,Unposted,Urban,RYEFIELD ST 2,Portland,5170,Cumberland,5,Unimproved,1,Southern,153.3944448,-70.19263246,43.65287532,No Damage,Control,162133,208.3196645,5,8,6.418338468,,0,96.24394437,4.597802332,153.3944448,59.831700180936565,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,2.87,2.16536,5.16536,3.583698468,No Structure
12066,E,5,IR-0560934,57,Local,Urban,1000,Townway,193239,Non-fed aid non-NHS,2,Y,0,560934,0.07,RD INV 05 60934,62238,,Unposted,Urban,RYEFIELD ST 2,Portland,5170,Cumberland,5,Flexible,1,Southern,167.7780316,-70.19323085,43.65378202,No Damage,Control,162133,285.9907124,8,17,12.3208293,,0,95.61939726,6.495889066,167.7780316,131.81358891851022,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,2.87,5.16536,14.16536,9.4861893,No Structure
60133,E,5,IR-0560916,11,Local,Urban,1000,Townway,5080792,Non-fed aid non-NHS,2,Y,1.85,560916,1.89,RD INV 05 60916,28119,,Unposted,Urban,ISLAND AV PI,Portland,5170,Cumberland,5,Flexible,1,Southern,97.42724693,-70.19286019,43.65428535,No Damage,Control,162133,292.0584247,17,18,17.31816846,,0,93.28705391,3.477227677,97.42724693,192.8798434794413,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,2.87,14.16536,15.16536,14.48352846,No Structure
71045,E,5,IR-0563832,11,Local,Urban,1000,Townway,5095197,Non-fed aid non-NHS,2,Y,0.48,563832,0.58,RD INV 05 63832,55274,,Unposted,Urban,UNNAMED 3832,Portland,5170,Cumberland,5,Unimproved,1,Southern,210.4770501,-70.20972571,43.66414398,Damage,Damage,71045,,1,15,8.709803607,,0,98.7417658,8.699933288,210.4770501,50.37786255513485,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,2.87,-1.83464,12.16536,5.875163607,No Structure
96793,E,5,IR-0563832,11,Local,Urban,1000,Townway,190902,Non-fed aid non-NHS,2,Y,0.43,563832,0.48,RD INV 05 63832,97954,,Unposted,Urban,UNNAMED 3832,Portland,5170,Cumberland,5,Unimproved,1,Southern,110.5147692,-70.20888271,43.66483331,No Damage,Control,71045,102.3391445,14,16,15.34134847,,0,71.59850717,4.430770108,110.5147692,58.30828013599962,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,2.87,11.16536,13.16536,12.50670847,No Structure
71046,E,5,IR-0563832,11,Local,Urban,1000,Townway,5095198,Non-fed aid non-NHS,2,Y,0,563832,0.43,RD INV 05 63832,26906,,Unposted,Urban,UNNAMED 3832,Portland,5170,Cumberland,5,Unimproved,1,Southern,949.6803182,-70.2063052,43.66837898,No Damage,Control,71045,545.3929503,2,15,9.050510207,,0,92.76587996,4.683566057,949.6803182,64.37385534682136,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,2.87,-0.83464,12.16536,6.215870207,No Structure
60115,E,5,IR-0560907,68,Local,Urban,1000,Townway,5080776,Non-fed aid non-NHS,2,Y,0,560907,0.16,RD INV 05 60907,26360,,Unposted,Urban,CENTENNIAL ST,Portland,5170,Cumberland,5,Flexible,1,Southern,352.3255067,-70.19874656,43.66110056,No Damage,Control,71045,945.7838929,2,13,7.410128155,,0,94.24947014,3.627766285,352.3255067,77.27317837141395,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,2.87,-0.83464,10.16536,4.575488155,No Structure
60118,E,5,IR-0560916,125,Local,Urban,1000,Townway,5080779,Non-fed aid non-NHS,2,Y,1.14,560916,1.22,RD INV 05 60916,87050,,Unposted,Urban,ISLAND AV PI,Portland,5170,Cumberland,5,Flexible,1,Southern,187.8620843,-70.19892603,43.65971819,No Damage,Control,71045,998.4473872,13,15,14.29619502,,0,99.03185658,1.42787054,187.8620843,39.857835363434894,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,2.87,10.16536,12.16536,11.46155502,No Structure
92992,E,5,IR-0563901,91,Local,Rural,1000,Townway,183837,Non-fed aid non-NHS,2,Y,2.63,563901,2.83,RD INV 05 63901,85761,,Unposted,Rural,JERRY POINT RD,Long Island,5125,Cumberland,5,Unimproved,1,Southern,445.4149179,-70.16761283,43.67992861,Damage,Damage,92992,,4,9,5.400845683,,0,86.34036306,1.75013941,445.4149179,15.204875411704256,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,2.87,1.16536,6.16536,2.566205683,No Structure
86063,E,5,IR-0563901,45,Local,Rural,1000,Townway,3685389,Non-fed aid non-NHS,2,Y,2.83,563901,2.92,RD INV 05 63901,43656,,Unposted,Rural,JERRY POINT RD,Long Island,5125,Cumberland,5,Unimproved,1,Southern,194.9118976,-70.16655013,43.67892777,No Damage,Control,92992,140.3157641,9,15,12.11627232,,0,84.57496591,3.698435487,194.9118976,113.05912523670314,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,2.87,6.16536,12.16536,9.28163232,No Structure
71047,E,5,IR-0563908,45,Local,Rural,1000,Townway,5095200,Non-fed aid non-NHS,2,Y,0,563908,0.1,RD INV 05 63908,73509,,Unposted,Rural,SHIPWRECK RD,Long Island,5125,Cumberland,5,Gravel,1,Southern,229.0901139,-70.16578074,43.67958512,No Damage,Control,92992,152.2021997,9,11,9.589276149,,0,85.76538912,1.142570764,229.0901139,159.59558474600183,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,2.87,6.16536,8.16536,6.754636149,No Structure
156854,E,5,IR-0563927,34,Local,Rural,1000,Townway,5095204,Non-fed aid non-NHS,2,Y,0.06,563927,0.32,RD INV 05 63927,63519,,Unposted,Rural,FOWLER RD,Long Island,5125,Cumberland,5,Flexible,1,Southern,582.2681631,-70.16668439,43.68339893,No Damage,Control,92992,393.0382577,5,17,12.04434836,,0,90.29886515,3.529642997,434.5209056,353.56062641901605,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,2.87,2.16536,14.16536,9.20970836,No Structure
92993,E,5,IR-0563922,11,Local,Rural,1000,Townway,183838,Non-fed aid non-NHS,2,Y,0,563922,0.04,RD INV 05 63922,81798,,Unposted,Rural,FLOYD ST,Long Island,5125,Cumberland,5,Unimproved,1,Southern,91.80770066,-70.16925873,43.68433862,No Damage,Control,92992,507.9182853,18,20,18.79245634,,0,64.03384419,3.325753457,91.80770066,205.88100006080185,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,2.87,15.16536,17.16536,15.95781634,No Structure
156872,E,5,IR-0563910,113,Local,Rural,1000,Townway,5095219,Non-fed aid non-NHS,2,Y,0.38,563910,0.51,RD INV 05 63910,23298,,Unposted,Rural,BEACH AV,Long Island,5125,Cumberland,5,Unimproved,1,Southern,281.7508989,-70.16288222,43.68324224,No Damage,Control,92992,529.5989863,21,23,22.35099918,,0,82.80934898,4.05390112,146.7837948,368.8599149504462,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,2.87,18.16536,20.16536,19.51635918,No Structure
156855,E,5,IR-0563901,442,Local,Rural,1000,Townway,5095205,Non-fed aid non-NHS,2,Y,2.3,563901,2.63,RD INV 05 63901,97750,,Unposted,Rural,ISLAND AV,Long Island,5125,Cumberland,5,Flexible,1,Southern,728.1629683,-70.17016155,43.68233506,Damage,Damage,156855,,4,21,12.23177919,,0,96.52451791,3.003493849,728.1629683,96.79824967117376,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,2.87,1.16536,18.16536,9.39713919,No Structure
92993,E,5,IR-0563922,11,Local,Rural,1000,Townway,183838,Non-fed aid non-NHS,2,Y,0,563922,0.04,RD INV 05 63922,81798,,Unposted,Rural,FLOYD ST,Long Island,5125,Cumberland,5,Unimproved,1,Southern,91.80770066,-70.16925873,43.68433862,No Damage,Control,156855,234.3159369,18,20,18.79245634,,0,64.03384419,3.325753457,91.80770066,205.88100006080185,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,2.87,15.16536,17.16536,15.95781634,No Structure
156852,E,5,IR-0563922,45,Local,Rural,1000,Townway,5095202,Non-fed aid non-NHS,2,Y,0.04,563922,0.11,RD INV 05 63922,39376,,Unposted,Rural,FLOYD ST,Long Island,5125,Cumberland,5,Unimproved,1,Southern,145.8297483,-70.17019414,43.68459412,No Damage,Control,156855,251.2096807,20,21,20.05203082,,0,84.60866269,0.988404284,145.8297483,125.3171656649771,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,2.87,17.16536,18.16536,17.21739082,No Structure
156854,E,5,IR-0563927,34,Local,Rural,1000,Townway,5095204,Non-fed aid non-NHS,2,Y,0.06,563927,0.32,RD INV 05 63927,63519,,Unposted,Rural,FOWLER RD,Long Island,5125,Cumberland,5,Flexible,1,Southern,582.2681631,-70.16668439,43.68339893,No Damage,Control,156855,303.6046226,5,17,12.04434836,,0,90.29886515,3.529642997,434.5209056,353.56062641901605,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,2.87,2.16536,14.16536,9.20970836,No Structure
97523,E,5,IR-0563901,488,Local,Rural,1000,Townway,190736,Non-fed aid non-NHS,2,Y,2.26,563901,2.3,RD INV 05 63901,46023,,Unposted,Rural,ISLAND AV,Long Island,5125,Cumberland,5,Flexible,1,Southern,99.03515867,-70.17082144,43.68503259,No Damage,Control,156855,304.6090826,21,21,21,,0,0,0,99.03515866,60.96955435702254,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,2.87,18.16536,18.16536,18.16536,No Structure
156853,E,5,IR-0563912,34,Local,Rural,1000,Townway,5095203,Non-fed aid non-NHS,2,Y,0,563912,0.27,RD INV 05 63912,53628,,Unposted,Rural,CUSHING ST,Long Island,5125,Cumberland,5,Gravel,1,Southern,593.3920437,-70.16729333,43.68472658,No Damage,Control,156855,352.0099576,19,21,19.80695949,,0,36.63440695,0.473946309,438.911906,338.2287253165737,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,2.87,16.16536,18.16536,16.97231949,No Structure
92942,E,5,IR-0563904,851,Local,Rural,1000,Townway,183825,Non-fed aid non-NHS,2,Y,0,563904,0.13,RD INV 05 63904,100426,,Unposted,Rural,WHARF ST,Long Island,5125,Cumberland,5,Flexible,1,Southern,288.2785897,-70.16717308,43.68995676,Damage,Damage,92942,,3,9,4.399003841,,0,93.34715688,2.506948873,288.2785897,7.236031984423338,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,2.87,0.16536,6.16536,1.564363841,No Structure
